,id,city,district,year,month,hour,weekday,injury_level,collision,movement,light_conditions,bicycle,car,pedestrian,motorbike,truck,other_vehicle,road_conditions,longitude,latitude
9298,198601,11,12,2019,8,15,2,3,6,4,0,0,0,1,1,0,0,0,13.36643,52.56392
9299,198602,11,6,2019,8,18,2,3,6,7,0,1,0,1,0,0,0,0,13.23749,52.44409
9300,198603,11,6,2019,8,18,2,3,2,6,0,1,1,0,0,0,0,0,13.26173,52.41644
9301,198604,11,12,2019,8,17,2,3,5,2,0,1,0,0,0,0,1,0,13.36298,52.56665
9302,198605,11,2,2019,8,17,2,3,5,3,0,1,1,0,0,0,0,0,13.42155,52.50067
9303,198606,11,3,2019,8,17,2,3,2,7,0,0,1,0,0,0,0,0,13.45734,52.52446
9304,198607,11,6,2019,8,16,2,3,2,6,0,1,1,0,0,0,0,0,13.2503,52.42128
9305,198608,11,7,2019,8,16,2,3,0,7,0,1,0,0,0,0,0,0,13.32819,52.4734
9306,198609,11,1,2019,8,16,2,3,5,3,0,1,0,0,0,0,0,0,13.32434,52.52651
9307,198610,11,4,2019,8,16,2,3,1,5,0,0,1,0,0,0,0,0,13.28093,52.47873
9308,198611,11,11,2019,8,10,2,3,0,7,0,1,0,0,0,0,0,0,13.5016,52.49305
9309,198612,11,1,2019,9,12,2,3,0,4,0,0,0,1,0,0,1,0,13.37361,52.55677
9310,198613,11,1,2019,8,20,2,3,5,3,2,1,1,0,0,0,0,0,13.38383,52.55501
9311,198614,11,9,2019,9,15,2,3,5,3,0,1,1,0,0,0,0,0,13.51811,52.44375
9312,198615,11,11,2019,9,7,2,3,3,2,0,1,1,0,0,0,0,0,13.48583,52.51853
9313,198616,11,11,2019,8,16,2,3,2,6,0,0,1,0,0,0,1,0,13.50835,52.56434
9314,198617,11,2,2019,8,15,2,3,5,2,0,1,0,0,1,0,0,0,13.47248,52.50852
9315,198618,11,4,2019,9,11,2,3,2,2,0,0,1,0,0,1,0,0,13.30889,52.49077
9316,198619,11,6,2019,9,11,2,3,2,6,0,0,1,0,1,0,0,0,13.2688,52.44756
9317,198620,11,10,2019,8,15,2,3,2,6,0,0,1,0,0,0,0,0,13.61883,52.53111
9318,198621,11,6,2019,9,10,2,2,2,6,0,0,1,0,0,0,0,0,13.36606,52.4353
9319,198622,11,9,2019,8,15,2,3,0,3,0,1,1,0,0,0,0,0,13.56918,52.44268
9320,198623,11,1,2019,9,11,2,3,2,2,0,0,1,0,0,0,0,0,13.39127,52.5362
9321,198624,11,1,2019,8,15,2,3,2,6,0,0,1,0,0,0,1,0,13.38381,52.55123
9322,198625,11,8,2019,9,11,2,3,5,3,0,0,1,0,0,0,0,0,13.49002,52.42008
9323,198626,11,5,2019,8,15,2,3,5,3,0,1,1,0,0,0,0,0,13.21259,52.57321
9324,198627,11,12,2019,9,11,2,3,3,6,0,0,1,0,0,0,0,0,13.32948,52.5633
9325,198628,11,7,2019,9,7,2,3,2,7,0,0,0,0,1,0,1,0,13.36637,52.48828
9326,198629,11,6,2019,8,14,2,3,0,1,0,1,0,0,0,0,0,0,13.28715,52.4325
9327,198630,11,4,2019,8,12,2,3,5,3,0,1,1,0,0,0,0,0,13.32832,52.52225
9328,198631,11,9,2019,9,10,2,3,0,1,0,1,0,0,0,0,0,0,13.57468,52.44836
9329,198632,11,1,2019,8,11,2,3,2,6,0,1,1,0,0,0,0,0,13.38958,52.51234
9330,198633,11,1,2019,9,7,2,3,1,5,0,1,1,0,0,0,0,0,13.38679,52.5146
9331,198634,11,2,2019,8,13,2,3,5,3,0,1,1,0,0,0,0,0,13.45809,52.51945
9332,198635,11,9,2019,9,14,2,3,5,3,0,1,1,0,0,0,0,0,13.50696,52.44714
9333,198636,11,6,2019,8,11,2,2,5,2,0,1,1,0,0,0,0,0,13.27106,52.43878
9334,198637,11,1,2019,9,10,2,3,0,1,0,1,1,0,0,0,0,0,13.39309,52.53211
9335,198638,11,11,2019,8,10,2,3,0,6,0,0,1,0,1,0,0,0,13.47735,52.53094
9336,198639,11,10,2019,9,10,2,3,2,6,0,0,0,0,1,1,0,0,13.60049,52.4766
9337,198640,11,1,2019,9,14,2,3,5,3,0,0,1,0,1,0,0,0,13.34898,52.51479
9338,198641,11,2,2019,8,10,2,3,5,5,0,1,0,0,0,0,1,0,13.47434,52.51066
9339,198642,11,2,2019,9,10,2,3,5,3,0,0,1,0,0,0,1,0,13.41052,52.49859
9340,198643,11,8,2019,8,9,2,3,5,3,0,0,1,0,0,0,0,0,13.48361,52.43121
9341,198644,11,10,2019,9,9,2,3,2,6,0,1,1,0,0,0,0,0,13.56039,52.48678
9342,198645,11,1,2019,9,9,2,2,5,2,0,0,1,0,1,0,0,0,13.35094,52.52435
9343,198646,11,4,2019,8,9,2,3,0,1,0,1,0,0,0,0,0,0,13.33025,52.51321
9344,198647,11,4,2019,9,9,2,2,6,7,0,0,0,1,0,0,1,0,13.26877,52.51168
9345,198648,11,12,2019,8,8,2,3,1,1,0,0,1,0,0,0,0,0,13.31362,52.5725
9346,198649,11,4,2019,9,8,2,3,2,6,0,0,1,0,1,0,0,0,13.33102,52.49064
9347,198650,11,2,2019,8,8,2,3,2,6,0,0,1,0,0,0,0,0,13.40725,52.49848
9348,198651,11,9,2019,9,8,2,2,2,6,0,0,1,0,0,0,0,0,13.57751,52.44408
9349,198652,11,4,2019,8,7,2,3,5,2,0,1,1,0,0,0,0,0,13.31528,52.49065
9350,198653,11,4,2019,9,8,2,3,5,2,0,1,1,0,0,0,0,0,13.28731,52.513
9351,198654,11,7,2019,9,10,2,2,9,7,0,0,1,0,0,0,0,0,13.35471,52.4587
9352,198655,11,6,2019,8,7,2,3,5,2,0,1,1,0,0,0,0,0,13.32637,52.42773
9353,198656,11,2,2019,8,5,2,3,5,2,1,0,1,0,1,0,0,0,13.43109,52.51276
9354,198657,11,2,2019,9,13,1,3,6,7,0,0,0,1,0,0,1,0,13.40412,52.49558
9355,198658,11,2,2019,8,0,2,3,0,1,2,0,0,0,1,0,0,0,13.45663,52.5118
9356,198659,11,3,2019,9,0,1,3,5,3,2,0,1,0,0,0,1,0,13.41373,52.53231
9357,198660,11,3,2019,8,23,2,3,0,1,2,1,0,0,0,0,0,1,13.42202,52.57358
9358,198661,11,6,2019,9,17,1,2,6,4,0,0,1,1,0,0,0,0,13.29917,52.41972
9359,198662,11,1,2019,8,21,2,3,5,3,2,1,1,0,0,0,0,1,13.36566,52.55683
9360,198663,11,1,2019,9,20,1,3,6,4,2,1,0,1,0,0,0,0,13.35617,52.54203
9361,198664,11,4,2019,9,18,1,3,5,2,0,1,1,0,0,0,0,0,13.28526,52.51287
9362,198665,11,11,2019,8,20,2,3,0,7,1,1,1,0,0,0,0,1,13.52147,52.51331
9363,198666,11,8,2019,9,18,1,3,0,6,0,0,1,0,0,0,1,0,13.43975,52.48155
9364,198667,11,6,2019,8,19,2,3,1,5,2,1,0,0,0,0,1,1,13.33954,52.45085
9365,198668,11,10,2019,9,17,1,3,5,2,0,0,1,0,0,0,0,0,13.56562,52.57044
9366,198669,11,5,2019,8,18,2,3,3,2,0,0,1,0,0,1,0,0,13.22769,52.55879
9367,198670,11,10,2019,9,16,1,3,6,6,0,1,0,1,0,0,0,0,13.57607,52.54019
9368,198671,11,12,2019,8,22,2,2,5,3,2,0,1,0,0,0,1,1,13.37258,52.56823
9369,198672,11,11,2019,9,11,1,3,5,3,0,1,1,0,0,0,0,0,13.52343,52.49742
9370,198673,11,2,2019,9,11,1,3,5,3,0,1,1,0,0,0,0,0,13.39445,52.50697
9371,198674,11,2,2019,8,20,2,2,1,1,2,0,1,0,1,0,0,1,13.45814,52.51312
9372,198675,11,5,2019,9,10,1,3,5,2,0,1,1,0,0,0,0,0,13.21459,52.5383
9373,198676,11,5,2019,8,20,2,2,5,2,1,0,1,0,1,0,0,1,13.19854,52.54288
9374,198677,11,1,2019,9,10,1,3,1,5,0,1,1,0,0,0,0,0,13.3787,52.53405
9375,198678,11,10,2019,8,17,2,3,3,6,0,0,1,0,1,0,0,0,13.60447,52.53763
9376,198679,11,9,2019,9,8,1,3,2,6,0,0,1,0,0,0,0,0,13.49715,52.45834
9377,198680,11,3,2019,8,14,2,2,3,6,0,1,0,0,0,0,1,0,13.43162,52.60335
9378,198681,11,2,2019,8,22,7,3,2,6,2,0,1,0,1,0,0,0,13.47559,52.51206
9379,198682,11,1,2019,8,21,7,2,5,3,2,1,0,0,0,0,1,0,13.40642,52.52498
9380,198683,11,8,2019,8,13,2,2,2,6,0,1,1,0,0,0,0,0,13.43778,52.47863
9381,198684,11,4,2019,8,8,2,2,3,6,0,1,1,0,0,0,0,0,13.31353,52.51783
9382,198685,11,2,2019,8,21,7,3,0,1,2,0,0,0,1,0,0,0,13.46998,52.50634
9383,198686,11,3,2019,8,20,7,3,1,5,1,0,1,0,0,0,0,0,13.37462,52.58523
9384,198687,11,7,2019,8,5,2,3,0,3,1,0,1,0,1,0,0,0,13.41022,52.39925
9385,198688,11,11,2019,8,19,7,2,0,7,1,0,0,1,0,0,1,0,13.52409,52.5653
9386,198689,11,1,2019,8,7,2,3,6,2,0,1,0,1,0,0,0,0,13.3767,52.51072
9387,198690,11,4,2019,8,18,7,3,5,3,0,0,1,0,0,0,0,0,13.29595,52.48117
9388,198691,11,8,2019,8,18,7,2,5,3,0,1,0,0,0,0,1,0,13.43605,52.44929
9389,198692,11,8,2019,8,13,1,3,2,6,0,0,1,0,1,0,0,0,13.43154,52.46713
9390,198693,11,8,2019,8,17,7,3,1,5,0,1,0,0,0,0,1,0,13.44526,52.46807
9391,198694,11,10,2019,8,17,7,3,5,2,0,1,1,0,0,0,0,0,13.57789,52.49763
9392,198695,11,6,2019,8,8,1,3,5,2,0,1,1,0,0,0,0,0,13.27049,52.45102
9393,198696,11,4,2019,8,17,7,3,2,6,0,1,1,0,0,0,0,0,13.32894,52.50338
9394,198697,11,4,2019,8,23,1,3,2,6,2,0,1,0,0,0,0,0,13.33409,52.50447
9395,198698,11,11,2019,8,16,7,2,5,3,0,0,1,0,1,0,0,0,13.52973,52.56984
9396,198699,11,1,2019,8,15,7,3,5,3,0,1,0,0,1,0,0,0,13.34419,52.54616
9397,198700,11,1,2019,8,22,1,3,5,3,2,1,0,0,1,0,0,0,13.33484,52.52461
9398,198701,11,1,2019,8,14,7,3,0,1,0,0,0,0,1,0,0,0,13.41999,52.50818
9399,198702,11,6,2019,8,19,1,3,0,2,0,1,1,0,0,0,0,0,13.3351,52.46269
9400,198703,11,1,2019,8,13,7,3,5,3,0,1,1,0,0,0,0,0,13.3915,52.55031
9401,198704,11,1,2019,8,18,1,3,1,5,0,1,1,0,0,0,0,0,13.3424,52.50488
9402,198705,11,8,2019,8,13,7,3,6,4,0,1,0,1,0,0,0,0,13.42707,52.42063
9403,198706,11,4,2019,8,13,7,3,2,6,0,0,1,0,0,0,0,0,13.31512,52.49078
9404,198707,11,5,2019,8,17,1,3,5,2,0,0,1,0,1,0,0,0,13.15351,52.5534
9405,198708,11,12,2019,8,17,1,3,0,1,0,0,0,0,1,0,0,0,13.31728,52.59402
9406,198709,11,2,2019,8,13,7,3,1,5,0,1,1,0,0,0,0,0,13.39687,52.50509
9407,198710,11,8,2019,8,13,7,3,2,6,0,0,1,0,0,0,0,0,13.43505,52.45039
9408,198711,11,6,2019,8,17,1,3,2,6,0,0,1,0,1,0,0,0,13.26735,52.40923
9409,198712,11,1,2019,8,13,7,3,1,6,0,0,1,0,0,0,0,0,13.38185,52.55592
9410,198713,11,6,2019,8,15,1,3,5,3,0,0,1,0,1,0,0,0,13.31826,52.46623
9411,198714,11,1,2019,8,12,7,3,2,6,0,0,1,0,0,0,0,0,13.38378,52.55125
9412,198715,11,2,2019,8,12,7,3,2,6,0,0,1,0,0,0,0,0,13.43316,52.50524
9413,198716,11,9,2019,8,14,1,3,1,6,0,0,1,0,1,0,0,0,13.5407,52.45833
9414,198717,11,8,2019,8,11,7,3,3,6,0,1,1,0,0,0,0,0,13.43405,52.48479
9415,198718,11,12,2019,8,10,7,3,2,2,0,0,1,0,1,0,0,0,13.34688,52.59692
9416,198719,11,4,2019,8,14,1,3,3,6,0,0,1,0,1,0,0,0,13.26244,52.5154
9417,198720,11,2,2019,8,9,7,3,1,6,0,1,1,0,0,0,0,0,13.46952,52.52071
9418,198721,11,1,2019,8,14,1,3,6,2,0,1,0,1,0,0,0,0,13.38415,52.51009
9419,198722,11,3,2019,8,8,7,3,1,5,0,1,1,0,0,0,0,0,13.41476,52.56649
9420,198723,11,9,2019,8,7,7,2,5,2,0,0,1,0,0,0,0,0,13.4913,52.46909
9421,198724,11,10,2019,8,21,1,2,0,1,2,1,0,0,0,0,0,0,13.57626,52.55202
9422,198725,11,1,2019,8,11,1,3,5,7,0,0,1,0,0,0,1,0,13.42346,52.52381
9423,198726,11,1,2019,8,4,7,3,8,1,2,0,1,0,0,0,0,0,13.3702,52.51666
9424,198727,11,7,2019,8,12,7,3,6,7,0,0,1,1,0,0,0,0,13.34809,52.41495
9425,198728,11,2,2019,8,10,1,3,5,2,0,0,1,0,0,0,0,0,13.44063,52.5171
9426,198729,11,2,2019,8,0,7,2,6,4,2,1,0,1,0,0,0,0,13.42393,52.50154
9427,198730,11,12,2019,8,3,1,3,0,1,2,1,0,0,0,0,0,0,13.27964,52.5853
9428,198731,11,5,2019,8,0,1,3,5,3,2,1,1,0,0,0,0,0,13.19977,52.53455
9429,198732,11,4,2019,8,13,7,3,5,2,0,1,1,0,0,0,0,0,13.30218,52.50683
9430,198733,11,7,2019,8,18,6,3,5,3,0,1,0,0,0,0,0,0,13.41198,52.46429
9431,198734,11,11,2019,8,22,7,2,0,1,2,1,0,0,0,0,0,0,13.49647,52.51416
9432,198735,11,4,2019,8,23,6,3,6,7,2,0,1,1,0,0,0,0,13.32975,52.50355
9433,198736,11,2,2019,8,22,7,3,2,7,2,1,1,0,0,0,0,0,13.42385,52.49035
9434,198737,11,8,2019,8,21,6,2,5,3,2,1,1,0,0,0,0,0,13.43266,52.47835
9435,198738,11,11,2019,8,10,7,3,0,7,0,1,0,0,0,0,0,0,13.48049,52.49925
9436,198739,11,3,2019,8,19,6,3,5,3,0,1,1,0,0,0,0,0,13.45337,52.54207
9437,198740,11,7,2019,8,18,7,3,5,3,0,0,1,0,0,0,0,0,13.36382,52.49733
9438,198741,11,4,2019,8,19,6,3,5,3,0,1,1,0,0,0,0,0,13.27375,52.51462
9439,198742,11,12,2019,8,18,7,3,2,6,0,0,1,0,0,0,0,0,13.32599,52.56145
9440,198743,11,6,2019,8,18,6,3,5,3,0,1,1,0,0,0,0,0,13.32538,52.41391
9441,198744,11,1,2019,8,17,7,3,5,2,0,1,1,0,0,0,0,0,13.38328,52.51142
9442,198745,11,3,2019,8,17,6,3,5,5,0,0,1,0,1,0,0,0,13.43843,52.54441
9443,198746,11,2,2019,8,23,7,3,1,5,2,1,1,0,0,0,0,0,13.41899,52.50086
9444,198747,11,4,2019,8,17,6,2,5,3,0,1,1,0,0,0,0,0,13.30282,52.5055
9445,198748,11,4,2019,8,17,6,2,0,7,0,1,0,0,0,0,0,0,13.30385,52.50559
9446,198749,11,5,2019,8,18,7,3,0,6,0,0,1,0,1,0,0,0,13.21303,52.53859
9447,198750,11,7,2019,8,16,6,3,5,2,0,0,1,0,1,0,0,0,13.34592,52.49887
9448,198751,11,7,2019,8,17,7,3,5,3,0,1,1,0,0,0,0,0,13.36705,52.45579
9449,198752,11,3,2019,8,13,6,3,4,6,0,0,1,0,0,0,0,0,13.50783,52.62665
9450,198753,11,1,2019,8,9,6,3,3,6,0,0,1,0,0,0,1,0,13.40617,52.51797
9451,198754,11,10,2019,8,15,7,3,0,7,0,1,0,0,0,0,0,0,13.5655,52.49317
9452,198755,11,1,2019,8,15,6,3,0,7,0,0,0,0,1,0,0,0,13.36162,52.54477
9453,198756,11,5,2019,8,23,7,3,2,6,2,0,1,0,0,0,0,0,13.20795,52.55388
9454,198757,11,4,2019,8,15,6,3,1,5,0,1,1,0,0,0,0,0,13.29723,52.50685
9455,198758,11,8,2019,8,21,7,3,3,6,2,0,1,0,1,0,0,0,13.43082,52.46835
9456,198759,11,12,2019,8,15,6,3,2,6,0,0,1,0,1,0,0,0,13.3161,52.57845
9457,198760,11,5,2019,8,19,7,3,6,4,1,0,1,1,0,0,0,0,13.20608,52.54069
9458,198761,11,12,2019,8,14,6,3,5,2,0,1,0,0,0,0,1,0,13.34593,52.5745
9459,198762,11,1,2019,8,13,6,3,5,3,0,1,1,0,0,0,0,0,13.35233,52.51584
9460,198763,11,5,2019,8,15,7,3,2,2,0,0,1,0,0,0,0,0,13.21573,52.52682
9461,198764,11,1,2019,8,19,7,2,0,7,0,1,0,0,0,0,0,0,13.38527,52.5353
9462,198765,11,7,2019,8,13,6,3,5,7,0,0,1,0,0,0,0,0,13.37486,52.46866
9463,198766,11,9,2019,8,14,7,3,5,3,0,1,1,0,0,0,0,0,13.54955,52.43829
9464,198767,11,8,2019,8,13,6,3,5,2,0,1,1,0,0,0,0,0,13.43429,52.44624
9465,198768,11,3,2019,8,14,7,3,2,3,0,0,1,0,0,0,0,0,13.41831,52.56896
9466,198769,11,4,2019,8,13,6,3,2,6,0,0,1,0,0,0,0,0,13.30982,52.50658
9467,198770,11,4,2019,8,12,6,3,5,2,0,1,1,0,0,0,0,0,13.30621,52.52112
9468,198771,11,9,2019,8,13,7,3,2,6,0,0,1,0,0,0,0,0,13.57753,52.44408
9469,198772,11,8,2019,8,13,7,3,5,2,0,0,1,0,0,0,0,0,13.46205,52.42251
9470,198773,11,9,2019,8,12,6,3,5,3,0,1,0,0,0,0,1,0,13.49244,52.44991
9471,198774,11,3,2019,8,11,6,3,0,3,0,1,0,0,0,0,1,0,13.41873,52.57259
9472,198775,11,9,2019,8,12,7,3,5,3,0,1,0,0,0,0,0,0,13.57225,52.45079
9473,198776,11,5,2019,8,11,6,3,0,3,0,0,1,0,1,0,0,0,13.17918,52.53385
9474,198777,11,7,2019,8,11,7,3,5,2,0,1,1,0,0,0,0,0,13.33855,52.46669
9475,198778,11,7,2019,8,9,6,3,1,5,0,1,1,0,0,0,0,0,13.37909,52.44796
9476,198779,11,1,2019,8,9,6,3,5,3,0,1,1,0,0,0,0,0,13.40041,52.50943
9477,198780,11,9,2019,8,11,7,2,8,1,0,0,0,0,1,0,0,0,13.67219,52.41825
9478,198781,11,8,2019,8,9,6,3,2,6,0,0,1,0,0,0,0,0,13.4398,52.47591
9479,198782,11,4,2019,8,6,7,2,8,7,0,0,1,0,0,0,0,1,13.33364,52.50698
9480,198783,11,12,2019,8,8,6,3,5,2,0,1,1,0,0,0,0,0,13.22707,52.58465
9481,198784,11,2,2019,8,12,7,3,5,3,0,0,1,0,0,0,0,0,13.42772,52.49627
9482,198785,11,8,2019,8,8,6,3,6,4,0,0,1,1,0,0,0,0,13.43013,52.42148
9483,198786,11,8,2019,8,16,7,3,5,3,0,1,1,0,0,0,0,0,13.43458,52.47251
9484,198787,11,1,2019,8,8,6,3,5,2,0,1,1,0,0,0,0,0,13.39096,52.5633
9485,198788,11,7,2019,8,7,6,3,1,5,0,0,1,0,0,1,0,0,13.40149,52.3964
9486,198789,11,3,2019,8,3,6,3,6,4,2,0,1,1,0,0,0,0,13.43639,52.53886
9487,198790,11,7,2019,8,15,6,3,5,3,0,0,1,0,0,0,0,0,13.34505,52.489
9488,198791,11,2,2019,8,7,6,3,5,2,0,1,1,0,0,0,0,0,13.42396,52.51343
9489,198792,11,7,2019,8,9,6,3,6,4,0,0,1,1,0,0,0,0,13.3955,52.46541
9490,198793,11,6,2019,8,19,6,3,5,3,0,0,1,0,1,0,0,0,13.32819,52.45427
9491,198794,11,9,2019,8,16,6,2,5,7,0,0,1,0,1,0,0,0,13.62428,52.44795
9492,198795,11,2,2019,8,13,6,3,0,2,0,1,0,0,0,0,1,0,13.43797,52.5002
9493,198796,11,1,2019,8,16,6,2,1,5,0,0,1,0,0,0,1,0,13.41332,52.51336
9494,198797,11,1,2019,8,1,6,3,0,1,2,0,0,0,0,0,1,0,13.40847,52.52907
9495,198798,11,1,2019,8,13,6,2,5,2,0,0,1,0,0,0,0,0,13.36983,52.55973
9496,198799,11,9,2019,8,20,6,3,0,6,1,1,0,0,0,0,1,0,13.57163,52.44472
9497,198800,11,3,2019,8,8,6,3,0,6,0,0,0,0,1,0,0,0,13.42804,52.53354
9498,198801,11,3,2019,8,20,6,3,5,2,1,1,1,0,0,0,0,0,13.41092,52.56118
9499,198802,11,1,2019,8,8,6,2,5,3,0,1,0,0,0,0,0,0,13.34854,52.52201
9500,198803,11,9,2019,8,17,6,3,5,2,0,1,1,0,0,0,0,0,13.54691,52.43152
9501,198804,11,11,2019,8,11,6,3,0,6,0,0,1,0,0,0,0,0,13.48075,52.49918
9502,198805,11,6,2019,8,9,6,2,1,5,0,1,1,0,0,0,0,0,13.28239,52.42233
9503,198806,11,8,2019,8,19,6,2,0,2,0,0,1,0,0,0,1,0,13.43491,52.44031
9504,198807,11,4,2019,8,4,6,3,1,5,2,1,1,0,0,0,0,0,13.29621,52.51638
9505,198808,11,6,2019,8,19,6,2,6,4,0,1,0,1,0,0,0,0,13.31831,52.46178
9506,198809,11,1,2019,8,9,5,3,5,2,0,1,1,0,0,0,0,0,13.3851,52.53245
9507,198810,11,8,2019,8,18,6,3,2,6,0,1,1,0,0,0,0,0,13.43884,52.48141
9508,198811,11,1,2019,8,21,5,3,1,5,2,1,1,0,0,0,0,0,13.36333,52.54891
9509,198812,11,12,2019,8,18,6,3,1,5,0,1,1,0,0,0,0,0,13.3686,52.56859
9510,198813,11,12,2019,8,19,5,3,3,6,1,1,1,0,0,0,0,0,13.27848,52.63602
9511,198814,11,11,2019,8,18,5,3,5,3,0,1,0,0,0,0,0,0,13.47881,52.52834
9512,198815,11,2,2019,8,18,6,3,6,4,0,1,0,1,0,0,0,0,13.41573,52.49117
9513,198816,11,1,2019,8,17,6,3,1,5,0,1,0,0,0,0,1,0,13.41186,52.50507
9514,198817,11,7,2019,8,18,5,3,5,2,0,1,1,0,0,0,0,0,13.4021,52.4634
9515,198818,11,1,2019,8,18,5,3,2,6,0,0,1,0,0,0,0,0,13.37164,52.51119
9516,198819,11,7,2019,8,16,6,2,5,2,0,1,1,0,0,0,0,0,13.33516,52.47129
9517,198820,11,1,2019,8,17,5,3,5,3,0,1,0,0,0,0,1,0,13.38133,52.51201
9518,198821,11,4,2019,8,16,6,3,5,2,0,1,0,0,0,0,1,0,13.33067,52.48722
9519,198822,11,9,2019,8,19,5,3,5,3,0,0,1,0,1,0,0,0,13.53673,52.41294
9520,198823,11,1,2019,8,17,5,3,6,4,0,0,1,1,0,0,0,0,13.34139,52.52555
9521,198824,11,1,2019,8,22,6,3,2,2,2,1,1,0,0,0,0,0,13.37182,52.50926
9522,198825,11,4,2019,8,15,5,3,0,7,0,1,0,0,0,0,0,0,13.32254,52.48658
9523,198826,11,1,2019,8,15,5,3,5,3,0,1,1,0,0,0,0,0,13.39182,52.50957
9524,198827,11,9,2019,8,16,6,2,5,2,0,1,1,0,0,0,0,0,13.5442,52.3994
9525,198828,11,3,2019,8,15,5,3,5,3,0,1,0,0,0,0,0,0,13.41663,52.57063
9526,198829,11,6,2019,8,14,5,3,3,2,0,0,1,0,1,0,0,0,13.35411,52.4384
9527,198830,11,5,2019,8,22,6,3,5,2,2,1,1,0,0,0,0,0,13.24704,52.54415
9528,198831,11,7,2019,8,14,5,3,3,5,0,1,1,0,0,0,0,0,13.346,52.49667
9529,198832,11,4,2019,8,22,6,2,5,2,2,1,1,0,0,0,0,0,13.29857,52.47246
9530,198833,11,3,2019,8,14,5,3,5,2,0,1,1,0,0,0,0,0,13.40895,52.57104
9531,198834,11,4,2019,8,21,6,3,5,2,1,1,1,0,0,0,0,0,13.31651,52.49947
9532,198835,11,2,2019,8,14,5,3,4,7,0,1,0,0,0,0,0,0,13.43375,52.49958
9533,198836,11,11,2019,8,20,6,3,0,2,1,1,1,0,0,0,0,0,13.48596,52.52077
9534,198837,11,5,2019,8,14,5,3,5,3,0,1,1,0,0,0,0,0,13.26912,52.53777
9535,198838,11,5,2019,8,14,5,3,5,2,0,1,1,0,0,0,0,0,13.13375,52.46163
9536,198839,11,8,2019,8,16,6,2,3,6,0,0,1,0,1,0,0,0,13.42795,52.47377
9537,198840,11,1,2019,8,16,6,3,5,3,0,0,1,0,0,0,1,0,13.39029,52.50859
9538,198841,11,4,2019,8,13,5,3,0,2,0,0,1,0,0,0,1,0,13.31524,52.5148
9539,198842,11,8,2019,8,14,5,2,2,6,0,0,1,0,0,0,0,0,13.46209,52.43255
9540,198843,11,12,2019,8,15,6,3,5,2,0,0,1,0,1,0,0,0,13.29159,52.596
9541,198844,11,1,2019,8,12,5,3,5,3,0,1,0,0,0,0,0,0,13.40004,52.51206
9542,198845,11,1,2019,8,15,6,3,5,2,0,1,1,0,0,0,0,0,13.33324,52.56093
9543,198846,11,9,2019,8,12,5,3,5,3,0,0,1,0,0,0,0,0,13.49786,52.43372
9544,198847,11,5,2019,8,12,6,3,2,6,0,0,1,0,0,0,0,0,13.22884,52.52832
9545,198848,11,12,2019,8,10,5,3,0,6,0,0,1,0,1,0,0,0,13.33111,52.56236
9546,198849,11,5,2019,8,11,6,3,5,3,0,1,1,0,0,0,0,0,13.17321,52.54947
9547,198850,11,7,2019,8,10,5,3,0,7,0,0,1,0,0,0,1,0,13.39407,52.45684
9548,198851,11,1,2019,8,11,6,3,2,6,0,0,1,0,0,0,0,0,13.39095,52.5449
9549,198852,11,3,2019,8,13,1,3,5,3,0,0,1,0,0,0,0,0,13.41964,52.55617
9550,198853,11,9,2019,9,8,2,3,5,3,0,0,1,0,0,0,0,1,13.69943,52.43586
9551,198854,11,12,2019,9,7,2,3,5,3,0,0,1,0,0,0,1,1,13.30927,52.57872
9552,198855,11,8,2019,9,7,2,3,5,3,0,0,1,0,0,0,0,1,13.426,52.49138
9553,198856,11,7,2019,9,6,2,3,2,2,2,0,1,0,0,0,1,1,13.37965,52.44472
9554,198857,11,8,2019,9,14,2,3,6,2,0,0,1,1,0,0,0,1,13.4681,52.42785
9555,198858,11,11,2019,9,6,2,3,5,2,1,1,1,0,0,0,0,1,13.48078,52.49911
9556,198859,11,4,2019,9,5,2,3,2,6,0,0,1,0,0,0,0,1,13.32621,52.5381
9557,198860,11,9,2019,9,18,2,3,5,3,0,1,1,0,0,0,0,1,13.57523,52.45385
9558,198861,11,4,2019,9,22,1,3,5,3,2,1,1,0,0,0,0,0,13.29941,52.5197
9559,198862,11,1,2019,9,3,1,3,1,5,2,0,1,0,0,0,0,0,13.37629,52.54615
9560,198863,11,8,2019,9,21,1,3,1,5,2,0,1,0,0,0,0,0,13.43437,52.47643
9561,198864,11,8,2019,9,21,1,2,6,7,2,1,0,1,0,0,0,0,13.4311,52.47815
9562,198865,11,7,2019,9,21,1,3,1,5,2,0,1,0,0,0,0,0,13.38864,52.42068
9563,198866,11,7,2019,9,18,1,3,2,7,0,0,1,0,1,0,0,0,13.37065,52.45568
9564,198867,11,7,2019,9,14,1,3,1,5,0,0,1,0,0,0,1,0,13.40211,52.43156
9565,198868,11,8,2019,9,2,1,2,0,1,2,1,0,0,0,0,0,0,13.4347,52.47861
9566,198869,11,2,2019,9,1,1,3,0,7,2,0,0,0,0,0,1,0,13.45651,52.50758
9567,198870,11,12,2019,9,0,1,2,0,1,2,1,0,0,0,0,0,0,13.30943,52.62179
9568,198871,11,2,2019,9,0,1,3,2,7,2,1,1,0,0,0,0,1,13.41958,52.50168
9569,198872,11,4,2019,9,0,1,3,5,3,2,0,1,0,0,0,0,0,13.3166,52.51624
9570,198873,11,12,2019,9,13,1,3,2,6,0,0,1,0,0,0,0,0,13.29423,52.55174
